sentence,label,source
"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",positive,FPB
Warren Buffett Lunch Turns Into Dinner for Crypto Faithful,neutral,Twitter
Goldman’s ‘Baby Bear Market’ Hides a Mundane Call on Bonds,neutral,Twitter
Rep. Jerry Nadler leaves Trump impeachment trial to be with his wife as she battles cancer https://t.co/oHh8E2STU7,neutral,Twitter
Amazon investors ignore these facts in the $1 trillion market cap frenzy https://t.co/7ifHd44bj3 by @BrianSozzi https://t.co/490crLdUXa,neutral,Twitter
Gold rises https://t.co/pCFxistRTq https://t.co/EccKbrGpHF,positive,Twitter
Financial details were n't disclosed .,neutral,FPB
"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",neutral,FPB
"HK Ruokatalo now accounts for about 50 % of poultry sales in Finland , and profitability is at a good level .",positive,FPB
FedEx stock price target raised to $168 from $163 at BofA Securities,positive,Twitter
SeaSpine teams up with 7D Surgical to integrate product offerings,neutral,Twitter
Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .,neutral,FPB
Does The Cubic Corporation (NYSE:CUB) Share Price Fall With The Market?,neutral,Twitter
Airbus has 100 firm orders for the A350 and 89 nonbinding commitments .,positive,FPB
Green light for world's largest casino company,neutral,Twitter
This is billionaire Jeff Bezos' daily routine and how it sets him up for success. https://t.co/ek82oxP7yi,neutral,Twitter
A trainee day trader in France once made $11.6 million in one day on what he thought was just a “demo.” https://t.co/kRc9qZc7X1,neutral,Twitter
"Highlight: “When growth is scarce, investors seem very willing to pay up for growth stock"" @PNCBank's… https://t.co/rO4fBOkBG9",neutral,Twitter
Pinduoduo's stock is the most active premarket with over 3 mln shares traded,positive,Twitter
"The U.K.'s Women's Equality Party says politicians are letting them down ahead of #generalelection2019.

We spoke t… https://t.co/BBCVp5XEzx",neutral,Twitter
Synaptics stock price target raised to $40 from $32 at J.P. Morgan,positive,Twitter
"What are the biggest economic or political risks in 2020? Former U.S. Economic Adviser Gary Cohn, Gro Intelligence… https://t.co/6uKws6RXJk",neutral,Twitter
In 2007 Etteplan reported a turnover of EUR125 .2 m.,neutral,FPB
"The report provides a comprehensive insight into the company , including business structure and operations , executive biographies and key competitors .",positive,FPB
Analyst Views: Astrazeneca shares have seen recent volatility; what will 2015 ...,negative,FiQA
What is Yandex? Here's a look at the company that's beating Google in Russia. https://t.co/zEFylkETf0 https://t.co/VOzL5jGbRK,positive,Twitter
"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .",neutral,FPB
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,positive,FPB
Goldman partner embroiled in 1MDB scandal exits bank - FT https://t.co/uiXjEqyc6e https://t.co/cV1UlIMIB4,negative,Twitter
"The company will pay a dividend of EUR 0.50 per share , a total of EUR 14mn .",neutral,FPB
Ray-Ban Tycoon Eyes Bigger Mediobanca Stake in Italy Bet,neutral,Twitter
O'Reilly Automotive stock price target cut to $405 from $415 at J.P. Morgan,negative,Twitter
NOVARTIS : CHF0.50(REGD) Novartis To Acquire The -2- #Novartis #Stock #MarketScreener https://t.co/gI0SKGYNlW https://t.co/Rk5KD2zpUK,neutral,Twitter
The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,neutral,FPB
"$DVA - DaVita HealthCare Partners EPS beats by $0.26, misses on revenue https://t.co/TipgMhhGpE",neutral,Twitter
Managing Director Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,neutral,FPB
AbbVie leans on new treatments to forecast upbeat 2020 profit,positive,Twitter
"Strong brand visibility nationally and regionally is of primary importance in home sales , vehicle and consumer advertising .",neutral,FPB
Twitter stock price target raised to $47 from $34 at Susquehanna,positive,Twitter
$AMGDF - Aston Martin revs higher again https://t.co/UrO6ZVkNgb,positive,Twitter
Coty takes $600 million bet on reality star Kylie Jenner's beauty brands,neutral,Twitter
Third times the charm? $HPQ $XRX https://t.co/7qnFpf7Taj,neutral,Twitter
Russia was banned from hosting Olympic and World Cup events for the next 4 years over its doping scandal https://t.co/TZjDQVr3iB,neutral,Twitter
Nordea Bank AB ADR reports Q4 results,neutral,Twitter
Adocia Announces Its Financial Calendar for 2020,neutral,Twitter
Kroton Educacional S A : Material Fact - Migration Debentures #CognaEducação #Stock #MarketScreener… https://t.co/kBiatBgRJB,neutral,Twitter
"18 May 2010 - Finnish electronics producer Elcoteq SE HEL : ELQAV said today that it has signed an extensive cooperation agreement on industrialisation , manufacturing , distribution and after-market services for mobile phones with Japan 's Sharp TYO : 6753 .",positive,FPB
Jefferies poaches more staff from CLSA to boost Asia expansion https://t.co/x2dQ6I9HM2,neutral,Twitter
November retail sales fall short of expectations amid holiday shopping season,negative,Twitter
The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,positive,FPB
$AMRH Increased position on this name after RS. All bad news are priced in IMHO and plenty of room to the upside.,positive,Twitter
Goldman Sachs tells clients it is time to buy gold https://t.co/L61H0PQxTR,positive,Twitter
Energy Stock Carnage Sets Up ‘Rinse and Repeat’ Start to 2020,negative,Twitter
Lagarde Says All the Blame Can’t Be Dumped on ECB Negative Rates,neutral,Twitter
"Stocks making the biggest moves in the premarket: Uber, Canada Goose, Hanesbrands & more",neutral,Twitter
Thomson Resources : AGM - Chairman's Address #ThomsonResources #Stock #MarketScreener https://t.co/iWZBpJ0Eza https://t.co/DojMz764jO,neutral,Twitter
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative,FPB
Alexco Resource (TSE:AXU) Shareholders Have Enjoyed An Impressive 244% Share Price Gain,positive,Twitter
"""I am going to microsoft you"" just doesn't carry the same spark as ""I will bloomberg you""",neutral,Twitter
$STXS: Lake Street starts at Buy,positive,Twitter
"For All the Talk of Coal's Demise, It Still Powers the World",positive,Twitter
Brixmor Property declares $0.285 dividend,neutral,Twitter
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive,FPB
"s business sectors are building construction , infrastructure construction and technical building services .",neutral,FPB
"Coin Toss: Morgan Stanley Raises Tesla Bull Case To $500, Keeps Bear Case At $10 https://t.co/hjXizuPs7Z",neutral,Twitter
The appointments will be in force until the new CEO has been appointed .,neutral,FPB
Cool Planet to Explore Strategic Options With Carbon Negative Fuels Technology,neutral,Twitter
Taylor Swift dispute highlights music perils for private equity https://t.co/3CvNEE7Uwy,neutral,Twitter
The ECB ramped up its government bond buying program even before it boosted quantitative easing by an extra $805 bi… https://t.co/bYKZM2CTjP,neutral,Twitter
Imagine Owning PICO Holdings (NASDAQ:PICO) And Wondering If The 42% Share Price Slide Is Justified,neutral,Twitter
"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .",positive,FPB
"Is There Now An Opportunity In Solaria Energía y Medio Ambiente, S.A. (BME:SLR)?",neutral,Twitter
Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems .,neutral,FPB
Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral,FPB
A sell-off in bonds amid improving economic fundamentals could bring cyclical stocks back into the spotlight in the… https://t.co/PJ9HYfS92E,neutral,Twitter
Ocean Grown Abalone : Results of Meeting #OceanGrownAbalone #Stock #MarketScreener https://t.co/c1IHVfDZdH https://t.co/DjXh9ai2EK,neutral,Twitter
Long $GPRO for a brealout trade,positive,FiQA
This is the largest ever deal in the luxury sector https://t.co/lAkl0AYD8g,neutral,Twitter
Wish you could only work 4 days a week? Here's why this company made the switch to a shorter workweek.… https://t.co/SHNefqcV1o,neutral,Twitter
Aramco shares inch up in early Sunday trade,positive,Twitter
Wirecard says 2017 audit of Singapore unit not concluded due to probe,negative,Twitter
$BLRX - BioLineRx up big ahead of key data readout https://t.co/umTYO3kqxV,positive,Twitter
"Oil nears three-month high as trade hopes, UK election boost sentiment",positive,Twitter
"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",neutral,FPB
"Stock buybacks jump by 6.3% in Q3 2019, S&P Dow Jones says",positive,Twitter
$ARI - Apollo Commercial Real Estate Finance declares $0.46 dividend https://t.co/APMkuIU7bX,neutral,Twitter
Nomura highlights casino sleeper amid coronavirus anxiety,neutral,Twitter
"3 Mutual Fund Misfires to Avoid - February 06, 2020",neutral,Twitter
Kellogg stock falls after weak guidance,negative,Twitter
"Oil skyrockets, U.S. stock futures sink after Iranian general killed in Iraq airstrike https://t.co/UMiKkaQ42x",positive,Twitter
Operating profit for the quarter April-June 2006 amounted to EUR42 .9 m on net sales of EUR156 .3 m.,neutral,FPB
"On higher volatility days, I do put the TV on, on mute, and just check on the middle red box. That tells me all tha... https://t.co/oGy58n5Xxi",neutral,Twitter
Democrats by next Thursday could begin to draft the articles of impeachment against President Trump https://t.co/iy5tgpWUtp,neutral,Twitter
"Nokia said that its next generation mobile gaming platform makes it easy for people to find , buy , play and share rich and immersive games on a range of Nokia devices .",neutral,FPB
Ukraine’s Zelensky stands firm in first encounter with Putin over Crimea https://t.co/9HmMpNGbrx,neutral,Twitter
Myriad Genetics slips 27% premarket after weak FQ2 and guidance cut,negative,Twitter
India Asks IndiGo to Gradually Ground Unmodified A320neo Planes,neutral,Twitter
U.K.’s Largest Pension Fund Plans to Halve Hedge-Fund Holdings,neutral,Twitter
"Under the agreement , TietoEnator will provide Blyk with extended application and business process management services and an IT infrastructure .",positive,FPB
"19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",neutral,FPB
"It's been a year of buzzkills for the legal cannabis industry. Here are this year's biggest offenders (and yes, Can… https://t.co/eGnsYfczFC",neutral,Twitter
"@louiebeene vwap is 1.63, held the trend line. Should be on a LOT of radars. $NAVB",positive,FiQA
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",negative,FPB
"Global health care benefit cost increases will vary widely in 2020, says Willis Towers Watson  https://t.co/yqLaldm0vu",neutral,Twitter
"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",positive,FPB
WPP wins race for 'programmatic buying' agency Essence Digital,positive,FiQA
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,positive,FPB
The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .,neutral,FPB
Edited Transcript of ADN.TO earnings conference call or presentation 31-Oct-19 5:00pm GMT,neutral,Twitter
Here are 5 tips for acing an interview when you're over 50. https://t.co/lGdBDQOm3k https://t.co/K8bqkCRSAg,neutral,Twitter
"The first installment of the Cinema Series concludes with a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",neutral,FPB
$FB SHIFTING ON THE 15 MINUTE HERE - SUSPECT TO TAKE HIGHS,positive,FiQA
$WW heavy....,positive,Twitter
"""That's Not Safe! Somebody's Going To Die!"": Senator Markey Slams Tesla Autopilot At Commerce Committee Hearing https://t.co/PHvFLxKnQu",negative,Twitter
